,CSM79HLE,CSM7KOMV_P,CSM7KONW_P,CSM7KOPK,CSM7KOPM,CSM7KOPW,CSM7KOR2,CSM7KOR4_P,CSMA8M9R,CSMAAEUA,CSMACTZP,CSMAF72L,HSM7CYXA,HSM7CYXC,HSM7CZ2L_P,HSM7J4QH,HSM7J4QJ,HSM7J4M8,HSM7J4IQ,HSM7J4IR,HSM7J4KI,HSM7J4KK,HSM7J4O1,HSM7J4NY,HSM7J4O3,HSM7J4O5,HSMA33ME,HSMA33MG,MSM6J2OP,MSM6J2QD,MSM79H63,MSM79H65,MSM79HA3,MSMA26ER,MSMA26AL,MSMA26AN,MSMA26EH,MSMA26EJ,MSMB4LZ4,MSM9VZHN,MSM9VZHP,MSMAPC5D,MSMAPC6O,MSMB4LZZ,PSM7J14L,PSM7J14N,PSM7J16F,PSM7J16B,PSMA265F,PSMA265L
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus,0.0,0.08381,0.0,0.04101,0.01653,0.44292,0.0,0.0,0.0,0.0,0.91498,0.81336,0.5797,0.05961,0.0,0.0,0,0.0,0.02255,0.08174,0.0,0.0,0.00177,0.02262,0.01557,0.0,0.0,0.0,0.01559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05667,0.28317,0.49233,0.0,0.0,0.0,0.04814,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,0.0,0.627,0.0,0.0,0.0,0.0,0.0,0.0,0.67581,0.84411,0.0,0.0,5.61109,0.61506,1.03394,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15592,0.0,0.0,0.0,0.01107,0.0,1.38433,0.39114,0.0,0.44499,0.34711,0.38943,1.27704,1.63866,0.02868,0.00973,0.0,0.06807,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02533,0.01847,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02963,0.01907,0.04687,0.06215,0.0,0.0,0.0,0.00182,0.0,0.05271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10937
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,0.00491,0.0,0.00168,0.0,0.00237,0.12316,0.03987,0.01798,0.0,0.0,0.18894,0.08943,0.0,0.07527,0.0,0.38264,0,0.0,0.10712,0.01238,0.94025,0.07307,0.05577,0.02079,0.0,0.51619,0.03251,0.12931,0.02942,0.11517,0.01862,0.40043,0.0,0.0,0.27744,2.00403,28.09292,1.3549,0.07234,0.0,0.0,0.08002,0.0,0.0,0.0,0.0,0.36274,0.00954,0.84871,1.16718
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.06264,0.06528,0.0806,0.07908,0.23376,0.0,0.0,0.0,0.00522,0.04224,0.0,0.0,0.0,0.0,0.71072,0.0,0,0.59079,0.40575,0.12321,0.62275,1.71632,0.0369,0.59123,0.14501,0.12346,2.46989,1.80016,0.09103,0.10816,0.03862,0.7993,0.00386,0.28201,1.71342,1.09367,0.0,0.0,0.0,0.01922,0.02014,0.0,1.24751,0.33573,0.0,2.40628,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,0.0,0.07763,0.0,0.0,0.0,0.0,0.0,0.0,0.00053,0.00767,0.0,0.0,0.03834,0.03879,0.07153,0.0,0,0.12969,0.34769,0.19458,0.04325,0.47182,0.07688,0.05059,0.05105,0.0,0.12758,0.0,0.0,0.01798,0.0,0.00131,0.0,0.14128,0.24566,0.13101,0.0,0.0,0.01478,0.0,0.00471,0.0,0.01176,0.0,0.0,0.0,0.00614,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,0.05709,0.0257,0.02735,0.23638,0.18784,0.04703,0.03037,0.00303,0.0,0.0,0.05279,0.0289,0.01866,0.01851,0.09543,0.0,0,0.0,0.07568,0.09599,0.17503,0.26879,0.0676,0.01559,0.0,0.45561,0.0,0.0,0.0,0.12056,0.03314,0.07257,0.0,0.0,0.10225,0.12064,0.0,1.0251,0.0,0.0,0.0,0.19479,0.0,0.0,0.0,0.0,0.0,0.0,0.11312,0.36717
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,0.0,0.03469,0.0,0.45656,0.12452,0.0,0.0,0.0,0.00923,0.16182,0.0,0.0,0.03817,0.0886,0.0011,4.19891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01104,0.02822,0.0,0.0,0.0,0.0,0.50218,0.22016,0.16115,2.38088,0.21194,0.16919,0.0,0.0,0.00239,0.0,0.57584,6.4487
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42252,0.2297,0.11485,0.07803,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02522,0.0,0.0,0.0,0.0,0.0,0.11182,0.19404,0.0,0.0,0.0,0.0,0.0,2.07215,0.03187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,0.07684,0.09152,0.27349,1.17199,0.11354,0.0,0.0,0.02048,0.0,0.0,0.17249,0.0,0.28745,0.03631,0.28557,0.0,0,0.0,0.0,0.0,0.0,0.0,0.04632,0.14732,0.00119,0.0,0.0,0.0,0.0,0.19959,0.06549,0.01931,0.0,0.0,0.47907,0.0,0.0,0.0,0.01779,0.05333,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,0.15659,0.11865,0.00428,0.0,0.0,0.0,0.00561,0.0,0.0,0.00529,0.13752,0.00807,1.45054,0.19868,0.08072,0.0,0,0.20485,0.93761,1.3296,0.0691,0.56758,0.13487,0.34431,0.04382,0.0,1.8281,0.39403,0.0682,0.78353,0.83799,3.01553,0.00771,0.20592,1.08428,1.39334,0.0,0.18057,1.01446,0.04371,0.02081,1.54855,0.10409,0.00817,0.0,4.06595,0.1571,0.0,0.20702,0.92978
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans,0.02446,0.0,0.0,0.30845,0.21992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06018,0.22738,0.00676,0.0,0.0,0.01314,0.0,0.0,0.06503,0.0,0.0,0.0,0.0,0.0,0.33399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans,0.00249,0.0,0.26802,0.2234,0.05443,0.0,0.02754,0.00253,0.00589,0.0,0.37014,0.12764,0.03841,0.0,0.09139,0.0,0,0.01492,0.00446,0.06387,0.37523,0.63065,0.31419,0.0139,0.43064,0.17691,0.0,0.0,0.02267,0.30455,0.01066,0.76236,0.0,0.02337,0.71678,0.63735,0.0,0.04208,0.03331,0.0,0.0,0.01609,0.0,0.0,0.0,0.0,0.0,0.0,0.62155,1.01765
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,0.05766,0.0011,0.28197,0.00645,0.0,0.0,0.05329,0.0603,0.00681,0.00716,0.16528,0.00862,0.04524,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02944,0.01519,0.01739,0.00052,0.0,0.00402,0.0,0.0,0.0,0.09363,0.04512,0.09356,0.0,0.0,0.20149,0.0,0.0,0.0,0.12781,0.0,0.0,0.0,0.0309,0.01827,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,0.0,0.0,0.01406,0.13566,0.11905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00049,0.00851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11706,0.18465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59,0.01928,0.03736,0.00565,0.11079,0.0,0.18071,0.00899,0.0,0.0,0.0,0.00789,0.0,0.04911,0.00258,0.0,0.0,0,0.0,0.01809,0.00922,0.00958,0.03718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10357,0.17306,0.0,0.13262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483,0.0,0.20386,0.12012
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0.0,0.01789,0.08157,0.0601,0.03667,0.36258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00165,0.04798,0.01217,0.0,0.01325,0.0,0.0,0.0,0.0,0.0,0.0,0.00281,0.00722,0.0,0.06938,0.0,0.0,0.12446,0.1467,10.97877,0.21022,0.0,0.0,0.0,0.40781,0.0,0.0,0.0,0.0,0.28928,0.0,1.8295,3.76484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis,0.0,0.01266,0.00611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20587,0.04583,0.07643,0.0,0.08627,0.0,0,0.0,0.0,0.00575,0.00201,0.00864,0.00185,0.0,0.01038,0.0,0.0,0.0,0.0,0.04899,0.01027,0.08172,0.0,0.0,0.03659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85095,1.17026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02059,0.03681,0.05541,0.18392,0.07137,0.0,0.0,0.0,0.00091,0.0,0.0,0.00243,0.00935,0.02339,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.00639,0.3767,1.45799,0.08343,0.4804,0.29374,0.0,0.92384,0.0,0.0,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0.0,0.44812,0.44575,0.0,0.0,0.0,0.0,0.0,0.00305,0.0,0.02226,0.0,0.15286,0.3742,1.87111,0.0,0,0.00199,0.0,0.09212,0.20388,0.65233,0.0,0.0,0.00144,0.06883,0.0,0.0,0.02304,0.0,0.0,0.11438,0.0,4.51196,0.01297,0.0,11.66139,0.0,0.0,0.0134,0.0,0.0,0.0,0.0,11.03532,0.0,0.0889,10.84569,0.49009,0.36894
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,0.0,0.0,0.0,0.00112,0.0164,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.10044,0.01737,0.17075,0.16868,0.0,0.0,0.0,0.97138,0.22811,1.12133,0.0,0.0,0.64056,0.74043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992,2.31915
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,0.0,0.0,0.14838,0.0,0.00672,0.0,0.01104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01533,0.00063,0.08021,0.0,0.0,0.02595,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,13.58222,11.96443,3.55537,0.0,0.00328,0.0,11.74236,17.78144,0.0,0.0,0.0,0.0,0.0,0.0,1.0522,0.0,0,10.06378,17.30799,26.56984,1.77569,2.93871,19.04215,11.22797,14.12675,24.64682,24.12857,30.9331,0.0,15.9506,9.78101,4.04515,0.0,0.22292,12.86121,7.74945,0.0,0.0,0.0,0.0,0.0,0.0,0.32604,1.44392,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.00226,0.0,0.0,0.0,0.09103,0.0,0.58208,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00446,0.00394,0.00255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02387,0.0,0.0,0.0,0.0,0.0,0.0372,0.57698,0.0,0.05264,0.12117,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,0.0,0.0,0.70947,0.0,0.00862,0.0,3.47961,5.13544,5.2516,6.78511,0.0,0.0,0.0,0.0,2.93307,0.0,0,1.44504,0.23929,0.01452,7.02064,5.2517,9.05928,7.6982,12.82172,8.15326,0.24761,0.0,0.0,8.92575,6.80118,5.44397,1.09692,0.0,0.0,0.0,0.0,0.0,2.62317,3.67718,3.43335,0.0,3.51825,4.89314,0.0,0.0858,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,2.49489,0.0,3.04679,13.23608,11.00913,2.33257,2.92567,2.91166,1.5348,6.07931,0.0,0.0,2.03794,3.9415,0.88804,0.0,0,0.16637,2.86701,3.71892,0.5912,2.08308,1.74141,4.42163,4.61364,4.33719,4.74059,2.03653,0.0,0.0,0.0,0.0,0.73683,2.6042,4.01434,2.532,0.0,0.0,0.75002,0.0,0.0,0.0,0.56328,0.9799,0.0,0.13013,4.55218,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,0.0,0.62373,0.05758,0.0,0.0,0.0,0.0,0.0,0.11243,0.38833,0.16003,0.57015,0.22289,0.12967,0.18662,0.0,0,0.01686,0.02277,0.17839,0.02782,0.0,0.0,0.1517,0.00468,0.00629,0.0,0.0,0.5192,0.0,0.0,0.0,0.05525,0.0,0.13264,0.1158,0.0,0.0,0.03552,2.7017,6.11078,0.0,0.83586,0.14991,0.0,0.0,0.54857,0.0,0.13657,0.12576
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,0.0,0.0,0.29342,0.02528,0.04632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17598,0.04138,0.14406,0.80267,0,0.21484,0.00039,0.0,0.00816,0.0189,0.11409,0.09158,0.56377,1.26202,0.64462,0.07365,0.0,0.0,0.0,0.0,0.0,0.0,1.08918,0.12994,0.0,0.0,0.06298,0.0,0.0,0.0,0.0,0.02258,0.0,0.50417,0.0,0.0,0.44256,0.93771
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,0.0,0.0,3.15999,0.0,0.0,0.0,0.48591,1.27752,0.17535,0.45258,0.0,0.62812,0.0,0.0,0.0,0.0,0,0.09211,0.0,0.0,0.43278,0.32235,0.64899,1.3599,0.46477,2.47247,0.0,0.0,0.0,0.70888,0.49212,0.02663,1.37546,1.29931,4.39227,8.95381,0.0,0.0,0.0,0.0,0.0,0.0,5.23624,16.89386,0.0,0.0,1.65503,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,3.71638,0.0,0.18779,0.0,0.0,0.0,1.13316,1.42376,0.0,0.0,0.0,0.0,0.76677,7.0898,1.94101,0.0,0,0.71534,0.05284,0.0,5.1786,3.60795,2.60243,2.5336,4.10247,2.6929,0.57182,0.0,0.0,2.14257,3.45373,4.57891,0.0,0.4098,2.14161,0.91583,0.0,0.0,0.48318,0.0,0.0,0.0,0.86692,1.39628,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,0.34624,0.653,0.09889,0.0,0.0,0.0,0.0,0.0,0.83707,0.55578,0.0,0.0,1.43734,0.62965,0.0,1.07884,0,0.12958,3.77469,4.04519,0.05795,0.0,0.0,0.0255,0.0,0.0,0.13276,0.0,0.08939,0.0,0.0,0.0,0.38761,0.31301,0.0,0.01647,0.0,3.58295,1.61779,0.28126,0.42606,0.0,0.62512,0.71391,0.0,2.93734,0.43716,0.0,8.27436,8.01478
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,0.40212,0.0,0.09685,1.6263,0.83621,0.0,0.0,0.0,5.20156,2.50398,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.63082,0.10339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23551,0.0,0.10168,0.24986,0.0,0.0,0.21494,0.0,0.0,0.0,5.21053,4.36327,0.0,0.0152,0.0,0.0,0.0,0.0
