,CSM79HLA,CSM79HLA_TR,CSM79HLG,CSM7KOMR_P,CSM7KOMT,CSM7KONS_P,CSM7KONU,CSM7KOPG,CSM7KOPI,CSM7KOKD,CSM7KOPS,CSM7KOPU,CSM7KOKP_P,CSM7KOQX,CSM7KOQZ_P,CSM7KOOP,CSMA88CB,CSMA9J65,CSM9X1ZC,HSM7CYX6,HSM7CYX8,HSM7CZ2J_P,HSM7CYYR_P,HSM7CYYV_P,HSM67VH1,HSM7J4QD,HSM7J4QF,HSM7CYYD,HSM7CYY9,HSM7CYYB,HSM7J4PM,HSM7J4M4,HSM7J4M6,HSM7J4PY,HSM7J4IO,HSM7J4IP,HSM7J4KC,HSM7J4KG,HSM7J4I9,HSMA33MA,HSMA33MC,MSM5LLDA,MSM6J2QB,MSM79HBR,MSM79HBT,MSM79HBV,MSM79HA1,MSM9VZLT,MSM7J16R,MSM9VZJB,MSM9VZP1,MSM9VZP3,MSMA26AV,MSM9VZHJ,MSM9VZHL,MSMAPC5B,MSMAPC6K,MSMAPC6M,MSMB4LYB,PSM7J141,PSM7J143_P,PSM7J18M,PSM7J18Q,PSM7J12D,PSM7J12F,PSM7J169,PSM7J173,PSM7J15U,PSMA265D
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus,0.0,0.0,0.0,0.14059,0.17023,0.0,0.0,0.03918,0.0774,0.0,0.62109,0.0,0.0,0.0,0.0,0.0,12.54965,0.16315,0.0,0.16194,0.69968,0.0,0.80683,2.41471,0.0,0.0,0.13708,0.0,0.0,0.0,0.0,0.0,0.0,0.03729,0.26937,0.02795,0.0,0.0,0.0171,0.00301,0.0,0.06493,0.0,0.71216,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.0,0.0,0.06925,0.23626,0.07199,0.0,0.0,1.04836,0.0,0.0,0.06427,0.00639,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,0.0,0.0,0.0,5.9473,0.85624,0.15282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90783,0.0,0.0,0.0,6.19184,0.63313,0.00211,0.0,0.0,0.71124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06391,0.0,1.44995,0.29907,0.0,0.0,0.15425,0.10805,0.27319,0.5587,0.00085,0.08088,0.96712,0.0,0.0,0.14341,0.0,0.30886,0.18185,0.23616,0.04125,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257,0.06612,0.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05006,0.09384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2202,0.42839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08225,0.00267,0.78535,0.0,0.00748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00991,0.0165,0.0,0.0,0.0,0.02522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,0.0,0.0,0.05049,0.0,0.0,0.03081,0.0,0.00585,0.00562,0.0,0.0,0.21596,0.03505,0.14146,0.01225,0.0,0.24531,0.46431,0.0,0.01048,0.0,0.0,0.0,0.0,0.0,0.22683,0.33914,1.3826,0.5584,0.06668,0.0,0.0,0.0,0.0,0.0,0.0,0.12086,0.18255,0.01342,0.13912,0.02002,0.02213,0.19647,0.40714,6.45843,24.16722,0.0,0.0,0.02935,0.05414,0.07823,0.17001,0.09578,0.0,0.0,0.02707,0.0,0.0,1.62155,1.01372,0.25977,0.0,0.0,0.08494,0.0042,0.39477,0.0,0.52959,0.11845
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.66491,0.33529,0.07044,0.18636,0.13806,0.01007,0.11965,0.03912,0.08511,0.0,0.0,0.0,0.0,0.0,0.0,0.03023,0.0,0.0,0.46152,0.0,0.0,0.03002,0.03323,0.0,1.46007,0.0,0.0,0.57903,0.02765,0.0,1.23218,1.08574,0.47789,0.1261,0.65671,0.07657,0.06455,0.47707,0.26571,1.55894,0.0,0.0,0.69812,0.0,0.0,0.0,0.07983,1.1617,0.26007,0.08164,0.0,0.0,0.0,0.02769,0.0,0.0,0.55476,1.05701,0.46755,0.0,0.0,0.09389,0.0486,0.0,0.0,0.0,0.16363,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,0.39614,0.11604,0.0,0.38243,0.38184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143,0.25689,0.03663,0.0,0.0,0.35041,0.0,0.0,0.00505,0.0,0.0,0.21067,0.08474,0.01182,0.22119,0.4396,0.0,0.0,0.0,0.16348,0.05031,0.0,0.0,0.00955,0.0,0.0,0.0,0.0,2.71322,0.05207,0.0,0.43225,0.67055,0.05004,0.0,0.0,0.0,0.05756,0.0,0.46831,0.0,0.0,0.0,0.0,0.0448,0.1067,0.02417,0.00273,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,0.03739,0.01088,0.0234,0.02911,0.0,0.0,0.0,0.19873,0.14483,0.00848,0.12933,0.01357,0.00269,0.0,0.0,0.0,0.63569,0.3197,0.00247,0.01251,0.06148,0.05541,0.0,0.0,0.0,0.0,0.03302,0.02044,0.0,0.0,0.00399,0.0,0.0,0.06716,0.16647,0.01659,0.0,0.0,0.0,0.00154,0.49471,0.0,0.29705,0.0,0.0296,0.01818,0.0,0.0,0.06659,0.0,0.01132,0.0187,0.07755,0.0,0.0,0.08046,0.0,0.0,0.0,0.14456,0.04423,0.0,0.0,0.0295,0.00608,0.0,0.0,0.11654,0.02246
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30961,0.67231,0.0,0.0,0.0,0.0,0.0,0.0,0.03871,0.0,0.0,0.0,0.26917,0.19566,0.0,0.0,0.0,0.0,0.0,0.14964,0.0,0.0,0.0,0.12163,0.17918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,0.44096,0.0,0.0,0.0,0.0,0.07718,2.94473,0.0,0.0,0.55632,0.58543,0.0,0.04701,0.76316,2.86758,0.60303,0.50792,0.0,0.0,0.0,0.0,0.09703,0.06219,0.32494,0.18078,0.0,2.61273,0.4484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,0.10552,0.07389,0.04951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64521,0.8741,0.00114,0.08292,0.11138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13349,0.0,0.0,0.0,0.0,0.0,0.0,0.06727,0.01204,0.0,0.0,0.0,0.0,0.0,0.13851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,1.17598,1.53958,0.00392,0.00225,0.09472,0.0161,0.0,0.26314,0.60955,0.0,0.0,0.0,0.11342,0.04458,0.0,0.0,0.0,0.0,0.0,0.11957,0.16005,0.15349,0.25842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01241,0.0056,0.0,0.0,0.35524,0.03698,0.09424,0.0,0.00734,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,1.81614,0.63249,0.41409,0.48151,0.5184,0.02834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82082,0.09981,0.19922,0.47272,0.42241,0.0,0.03921,0.0,0.96447,0.0,0.0,0.013,0.0,0.0,0.27044,0.12762,0.08411,0.91101,2.27169,0.10493,0.01615,0.0169,0.46426,1.12168,0.0,1.30586,1.79879,0.0,0.0,0.0,0.0604,2.09408,0.28251,0.1721,0.43556,0.37034,5.13901,0.05991,0.16639,1.12434,0.13473,0.10014,0.84865,1.51053,0.01696,0.29119,0.0,0.0,0.0,0.36444,0.1199,0.55735,0.01989
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans,0.5627,0.25795,0.1592,0.0,0.0,0.0,0.0,0.25353,0.16196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09817,0.03479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05835,0.0,0.01969,0.01767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans,1.88624,1.40721,0.28306,0.0057,0.01434,0.00809,0.0,0.06454,0.01844,0.03533,0.0,0.0,0.04061,0.0,0.0,0.06313,3.22942,2.46495,0.08287,0.00144,0.0045,0.65076,0.0,0.00257,0.0,0.0,0.0,0.23023,0.41735,0.01339,0.0,0.0,0.0,0.01616,0.24614,0.00034,0.0,0.05531,0.03593,0.00351,0.50745,0.01299,0.48716,0.0,0.0,0.0,0.00604,0.78872,0.25986,0.02705,0.0,0.0,0.32932,0.0,0.0,0.0,0.0,0.0,0.10923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01915,0.17161,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,0.17015,0.1304,0.17461,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.02134,0.00507,0.08342,0.13174,0.01162,0.03545,0.17416,0.0231,0.13582,0.00754,0.17867,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.00618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884,0.07636,0.0,0.0,0.0,0.0,0.0,0.04614,0.09895,0.0,0.0,0.41688,0.0,0.0,0.0,0.01536,0.02392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00521,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05997,0.06688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04248,0.0,0.0,0.0,0.0,0.0,0.34812,0.08617,0.0,0.0,0.0,0.0,0.0,0.03627,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538,0.0,0.05755,0.02697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59,0.0,0.0,0.0,0.03647,0.0,0.0,0.0,0.0,0.0,0.0,0.02426,0.05451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02848,0.0,0.0,0.0,0.0,0.0,0.02685,0.0,0.0,0.0,0.0,0.0,0.0,0.01804,0.03368,0.0,0.0,0.0,0.0,0.0,0.06444,0.0,0.0,0.0,0.1155,0.0,0.0,0.0,0.05175,0.0,0.61933,0.44794,0.04252,0.0,0.0,0.0,0.0,0.0,0.0,0.02552,0.0,0.0,0.0,0.0,0.0,0.00257,0.0,0.09413,0.02456
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0.08163,0.04496,0.0,0.01862,0.05716,0.0,0.0,0.02743,0.02345,0.27292,1.27432,0.16403,0.0,0.0,0.0,0.0,0.01845,0.11372,0.0,0.0,0.0,0.0,0.00308,0.0,0.0,0.0,0.03017,0.06371,0.07604,0.0,0.0336,0.60814,0.14447,0.0169,0.53641,0.03871,0.0,0.0,0.0,0.0,0.05411,0.02452,0.05962,0.0,0.0,0.05071,0.0,0.0,0.05291,0.01153,0.0,0.0,0.0,0.0,0.0,0.0232,0.0,0.0,0.0,0.45012,0.15881,0.0,0.00397,0.0,0.00161,0.03505,0.0,1.76501,0.44971
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis,0.41371,0.2829,0.08763,0.00296,0.02003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092,0.27872,0.0,0.0,0.02999,0.0,0.0,0.0,0.0,0.0,0.00458,0.04699,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332,0.0,0.0,0.0,0.2393,0.0,0.0,0.0,0.0,0.0,0.04654,0.06623,0.0,0.0,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05409,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,0.01432,0.01259,0.1133,0.02604,0.00691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01363,0.00463,0.0,0.0,0.02938,0.02191,0.0,0.03072,0.03399,0.01695,0.01683,0.12011,0.00184,0.00049,0.0096,0.0,0.04876,0.0,0.0,0.00318,0.0,0.0,0.0,0.0,0.12083,0.0,0.00186,0.0,0.0,0.25236,0.62091,2.97156,0.03507,0.26628,0.99352,0.09835,0.0,0.0,0.19141,0.00768,0.01243,0.02323,0.0,0.00052,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0.0,0.0,0.0,1.02198,0.17929,0.0,0.0,0.03098,0.0,0.0,0.02215,0.0,0.0,0.0,0.0,0.0,0.07979,4.78906,0.0,0.0,0.0,5.94752,0.0,0.0,0.0,0.12859,0.00936,0.45193,1.91878,87.3742,0.1783,0.36388,0.11313,0.0,0.0,0.0,0.15163,0.0,0.0,1.35341,0.77534,0.33924,0.0,54.90053,47.00858,17.12148,0.0,4.60467,0.11461,0.0,0.2118,0.25225,0.0,0.0,0.0,0.00359,0.00334,0.0,0.05066,0.0,0.00183,0.0,0.0,0.0,0.0,0.0,0.0,0.20824,0.38931
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,1.77344,1.57283,0.46261,0.0,0.0,0.0,0.0,0.02785,0.03146,0.10628,0.0,0.0,0.09083,0.0,0.0,0.01886,0.0,0.0,0.00639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03192,0.12122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02641,0.04459,0.03225,0.0126,1.55773,0.0,0.0,4.42952,0.0,0.0,0.20659,0.02468,0.42681,1.3298,0.5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397,0.0203
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,0.06206,0.03886,0.00487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.00514,0.0,0.0,0.0,0.06344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01392,0.01025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008,0.0,0.0,0.0,0.0,0.0,0.00217,0.0,0.0,0.0,0.06385,0.0,0.02644,0.0,0.0,0.0,0.00194,0.01764,0.00059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
