,CSM79HLC,CSM79HLI,CSM79HLK,CSM7KOPO,CSM7KOQ1,CSM7KOR8_P,CSMAE44D,CSMAG78W,CSMAH393,CSMAIG7X,HSM7J4QL,HSM7J4MA,HSM7J4MC,HSM7J4ME,HSM7J4IS,HSM7J4KM,HSM7J4O7,HSM7J4O9,HSMA33MI,HSMA33MK,MSM6J2LB,MSM79HEA,MSM79H67,MSM79HA7,MSMA26AP,MSMA26AR,MSMA26EL,MSMA26EN,MSMA26EP,MSM9VZHR,MSM9VZHT,MSMB4LZP,MSMB4LZR,MSMB4LZV,MSMB4LZX,PSM7J14P,PSM7J14R,PSM7J16H,PSMA265J_TR,PSMA265J,PSMA265H
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.05983,0.00205,0.00341,0.26803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47409,0.35482,0.59076,0.10474,0.99394,0.57222,0.28688,0.43388,2.04602,0.0,0.13277,1.04739,0.04851,0.16632,0.0,0.0,0.0,0.0,0.0562,0.29427,0.0,0.0,1.66169,1.78517,1.05632,1.12591,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734,0.11898,0.12859,0.037,0.04506,0.24525,0.19173,0.0,0.0,0.0,0.0,0.00413,0.0,0.02962,0.01256,0.0,0.0,0.0,0.00112,0.0,0.0,0.0,0.03497,0.04477,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,0.0202,0.00992,0.0,0.35059,0.0,0.0,0.0,0.0,0.22339,0.02289,0.0,0.00036,0.03672,0.00492,0.02814,0.12571,0.00089,0.0,0.0,0.0,0.0,0.0,0.36841,0.0,0.26655,0.16839,0.11907,1.53653,0.0,0.0,0.0,0.12321,0.13966,0.0,0.0,0.0,0.00321,0.0,0.00171,0.00171,0.43049
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,0.0,0.0,0.0,0.84563,0.0,0.0,0.0,0.0,0.0,0.0,1.0744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51782,0.0,0.04924,0.0,0.0411,0.0,0.0,0.32153,0.63876,0.0,0.3732,1.18168,0.15098,1.60954,0.91496,0.43438,0.0,0.0,0.0,0.38139,0.38139,4.64568
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,0.00907,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.57039,0.00504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69467,0.04768,0.0,0.0,0.04622,0.0,0.0,0.0,0.0,0.0,0.00568,0.82009,0.14107,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,0.68384,0.39221,0.04398,1.11512,0.0,0.20432,0.0,0.0,0.00811,0.02988,0.0,0.0,0.0,0.0,0.0,0.0,0.00363,0.01695,0.0,0.0,0.0,0.0,0.0,0.00162,0.17683,0.02918,0.0,0.0,0.0,0.08506,0.03205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09648,0.25505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,0.02332,0.0,0.03151,0.0,0.0,0.0,0.0,0.00267,0.06389,0.02941,0.0,0.16819,0.38811,0.23167,0.52421,0.06141,0.43072,0.03256,1.4037,0.49209,1.20979,0.23953,0.52215,0.03444,0.2142,0.06172,0.66431,1.05857,0.0,0.06594,0.37644,0.56409,1.24439,0.11369,0.28174,0.86271,0.82306,0.0,0.56209,0.56209,1.06929
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans,0.12762,0.06518,0.22805,0.61006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06265,0.00192,0.0,0.0,0.0,0.0,0.03233,0.0,0.0,0.01461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans,0.28473,0.4373,0.01746,0.17953,0.0,0.01575,0.0,0.077,1.49882,0.06062,0.0,0.05414,0.04119,0.0262,0.00834,0.0,0.22801,0.10882,0.0,0.0,0.0,0.02333,0.19322,0.01052,0.21804,0.44412,0.00242,0.0,0.0,0.0,0.02887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03339,0.03339,0.12111
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,0.05523,0.0171,0.05921,0.0341,0.0,0.02085,0.01217,0.07081,0.06317,0.08914,0.0,0.01616,0.0,0.0,0.0,0.0,0.0,0.04205,0.0,0.0,0.0,0.0,0.0,0.0,0.07345,0.03364,0.0,0.0,0.0,0.00051,0.00084,0.0,0.0,0.0,0.02079,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,0.0,0.0,0.0,0.17845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08129,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59,0.02721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00964,0.0,0.0,0.0,0.01163,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14691,0.07054,0.00898,0.08342,0.0,0.0,0.0,0.00107,0.0,0.0,0.0,0.0,0.0,0.0,0.01284,0.01284,0.05523
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0.00244,0.0,0.0,0.09462,0.25548,0.00253,0.0,0.0,0.03979,0.0,0.03962,0.00237,0.47162,0.01997,0.00354,0.0082,0.0,0.0,0.0,0.0,0.0,0.00528,0.12037,0.0,0.14599,0.15383,0.03783,0.20651,0.0,0.0,0.0,0.09487,0.83939,0.0,0.0,0.0,0.0,0.0,0.83954,0.83954,1.17229
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis,0.03884,0.02464,0.0597,0.0,0.0,0.0,0.0,0.0,0.18846,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02743,0.0,0.18,0.12314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472,0.1472,0.15426
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,0.0,0.02683,0.0,0.0,0.0,0.0,0.0,0.00121,0.0,0.0,0.0,0.0049,0.02472,0.0328,0.01905,0.03076,0.0257,0.02324,0.0,0.0,0.0,0.00352,0.02542,0.0,0.0,0.0,0.0,0.0,0.0,0.44653,0.57654,0.00051,0.0,0.88666,0.55446,0.18388,0.08656,0.0,0.0,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0.0,0.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.22087,0.0,0.03016,0.0,0.12508,0.06493,0.0,0.39651,0.00379,0.0,0.0,0.0,0.0,0.08142,0.0,0.0,0.00366,0.54053,0.00724,0.05959,44.9824,0.01207,0.0,0.04731,0.03738,0.0,0.0,0.0,0.0,4.74647,0.0,0.0,0.20345
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,0.26418,0.51963,0.13536,0.13024,0.0,0.0,0.0,0.19805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0137,0.0,0.0,0.01402,0.0,1.27672,0.0,0.57551,0.14756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.21662,0.21662,1.65923
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,0.00931,0.01887,0.0,0.00758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02209,0.00147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618,0.0,0.0178,0.00432,0.00179,0.04591,0.0,0.0,0.00774,0.0,0.0,0.0,0.0,0.0,0.00336,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,36.05426,39.73209,24.81772,0.01777,0.0,17.74764,0.0,0.0,0.0,0.09131,0.0,11.35381,23.46342,7.48085,13.98622,0.5444,23.55588,15.33529,39.8641,9.52564,46.40421,0.0,1.41672,0.0,4.34585,0.35637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23628,0.4365,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus,0.06558,0.00137,0.0,0.13319,0.0,0.0,0.0035,0.0,0.0,0.00245,0.0,0.0,0.0,0.0,0.0,0.0,0.00326,0.00444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03817,0.06103,0.0,0.0,0.2843,0.21388,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,0.05618,0.0,0.0,0.08738,0.0,7.11828,8.53244,11.56171,0.0,0.01144,0.0,2.02604,2.67387,1.75433,0.0,1.37023,7.9553,7.0586,0.0,0.26685,8.67226,0.0,1.20598,1.8692,0.0,0.0,0.00808,0.0,0.0,2.89223,3.28333,0.0,0.0,1.80353,2.91776,0.71211,2.26977,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,0.42773,1.82046,1.27999,12.88665,1.12082,1.96405,1.02383,0.0,0.0,0.12388,0.0,0.11097,0.36843,0.27229,3.83719,0.61678,1.53028,2.31005,1.86853,1.95967,1.99224,0.0,0.0,2.74801,3.65395,2.30786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34573,0.37295,2.45891,1.82732,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,0.0,0.0,0.0,0.0,0.0,0.0,0.47498,0.57704,0.01329,0.0,0.0,0.01636,0.02393,0.02083,0.0914,0.0388,0.83853,0.15812,0.0,0.0,0.0,0.43166,0.04208,0.23924,0.14598,0.4808,0.0,0.0,0.0,0.02064,0.60547,0.0,0.0,0.89278,0.87526,0.00135,0.83458,0.0,0.26643,0.26643,0.06735
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,0.05087,0.02077,0.02597,0.0,0.0,0.0,0.0,0.0,0.00993,0.0,0.72382,0.3638,0.34515,0.52814,0.0,0.0,0.5982,0.37274,0.70468,0.1988,1.69505,0.0,0.0,0.0,0.18383,0.02027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00304,0.06432,0.11993,1.01202,0.0,1.9126,1.9126,0.48
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,0.0,0.0,0.0,0.0,0.0,1.79429,1.03816,5.36477,1.44168,0.0,0.0,0.59797,0.07211,0.01766,0.0,0.0,1.29573,3.07618,0.0,0.0,3.18791,0.0,0.30899,7.52287,5.86567,20.02559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24632,0.17944,0.0,0.01445,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,1.74937,2.34743,3.16526,0.0,0.0,1.26999,0.0,0.0,0.0,0.0,0.0,0.17192,0.60099,0.3288,0.00785,0.84839,2.35772,3.73201,0.01409,0.93436,0.61838,0.0,1.35751,0.0,0.63502,1.78465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85826,1.51064,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,1.56384,0.65359,0.84801,0.0,0.0,0.0,0.26085,1.15481,0.0,0.0,1.3524,1.0986,0.11885,0.23161,2.34935,2.71052,0.0118,0.0,0.0,3.9064,0.0,0.02099,0.0,0.94296,0.01145,0.97629,1.46527,3.5975,0.0,0.61568,1.66109,0.0,0.0,0.36019,1.23262,0.5977,0.39504,0.0,1.15927,1.15927,0.79467
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,0.14598,1.58113,0.05112,2.00011,0.0,0.0,2.07728,0.0,0.0,0.03401,0.0,0.0,0.0,0.0,0.0,0.01228,0.0,0.0,0.0,0.0,5.79029,0.0,0.0,0.42306,0.04916,3.78008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27077,1.47694,0.27055,0.35791,0.0,0.0,0.0,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,3.59682,2.16593,7.99978,3.91696,0.62143,1.0209,0.74319,0.0,13.13434,25.83048,0.0,0.98972,3.37903,0.45966,8.30038,0.12385,1.23568,2.71411,1.54643,1.49199,0.48769,0.0,1.98098,0.20864,1.92206,0.43531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62773,1.45605,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae,0.01222,0.0,0.1868,0.02108,2.52673,0.05836,0.0,0.00621,1.77692,0.0,0.0,0.01691,0.00269,0.0,0.11829,0.0,0.00747,0.01262,0.0,0.10491,0.0,0.00217,0.46862,0.0,0.0,0.0,0.75105,0.73163,0.0,0.03234,0.02728,0.77106,0.04337,0.0,0.0,0.076,0.07396,0.0,0.45031,0.45031,0.20614
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04899,0.00291,0.0,5.95454,5.84237,6.03583,0.0,0.08447,0.12166,0.53237,0.0,0.0,0.66663,0.0,0.0,0.00544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10952,0.0,0.0,0.0,0.08068,0.08068,0.22366
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424,0.00385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,0.12832,0.01977,0.07113,0.0,0.0,2.31808,0.34447,0.0,0.0,0.0,0.0,1.91132,0.54931,1.38636,0.0,0.00541,0.21347,0.08461,0.0,0.03059,1.41846,0.0,1.13133,0.98396,0.04649,0.0,5.2408,7.52549,0.0,0.0674,0.44128,0.46269,0.0,2.5352,2.36299,0.54123,0.8803,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum,0.06923,0.00562,0.0126,0.46127,0.0,0.00572,0.0,0.00364,0.0,0.0,0.0,0.02297,0.39153,0.0,0.0,0.0,0.46412,0.32209,0.0,0.0,0.0,0.0,0.33255,0.0,0.01768,0.0,0.0,0.0,0.0,0.04079,0.01243,0.0,0.0,0.0,0.00208,0.13566,0.3088,0.0,0.0,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.00295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06726,0.13827,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523,0.0,0.0,0.01888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
