,CSM67UA2,CSM67UGC,CSM79HJW,CSM79HJY,CSM67UDJ,CSM67UDN,CSM79HO1,CSM79HQB,CSM79HQF,CSM7KOLA,CSM7KOLE,CSM79HM5_P,CSM79HM7,CSM7KON8,CSM79HPS,CSM7KOJS,CSM7KOJU,CSM7KOK5,CSM7KOK7,CSM7KOKH_P,CSM7KOKJ,CSM7KOOH,CSM7KOOJ,CSM7KOOV,CSM7KOOX,CSM7KOOZ,CSM7KORI,CSM7KOSJ,CSM7KOOF,CSM9X22K,CSM9X23H,ESM5MEBG,ESM5MECQ,ESM718SY,ESM5ME9U,HSM67VEI,HSM67VEK,HSM67VI1,HSM7CYXQ,HSM67VG2_P,HSM67VG6_P,HSM67VGC,HSM67VGE_P,HSM67VGG,HSM6XRTO,HSM6XRTS,HSM7J4QT,HSM7CYZ9,HSM7CYZB,HSM7J4KQ,HSM7CYY3,HSM7CYY5,HSM7J4PE,HSM7J4PG,HSM7J4PQ,HSM7J4PS,HSM7J4IW,HSM7J4HG,HSM7J4HY,HSM7J4I5,HSMA33OR,HSMA33OT,HSMA33M8,HSMA33S4,HSMA33RT,HSMA33SK,MSM5LLD6_P,MSM6J2J1,MSM6J2QR,MSM6J2LT,MSM6J2PK,MSM6J2OH,MSM6J2OJ,MSM6J2RA,MSM6J2Q3,MSM6J2Q5,MSM6J2ML,MSM79HBN,MSM79H5Q,MSM79H5U,MSM79HEY,MSM79H6D,MSM79H6F,MSM79H6J,MSM79H6H,MSM9VZNL,MSM79HBB,MSM9VZHB,MSM9VZLN,MSM9VZLP,MSM7J16J,MSM7J16L,MSM9VZOY,MSM9VZOU,MSM9VZOK,MSM9VZOM,MSMAPC7P,MSMA26BT,MSMA26BV,MSMA26BF,MSMA26BH,MSMAPC6E,MSMAPC6G,PSM7J136,PSM7J1CS_P,PSM7J1CU,PSM6XBUO,PSM7J18E,PSM7J18G,PSM7J193,PSM7J127,PSM7J154,PSMA265T,PSM7J15K,PSM7J15M
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus,1.21269,0.25142,0.00516,0.04986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.09134,0.0266,0.01899,0.20866,0.0,0.0,0.0,0.0,0.07078,0.056,0.36859,0.0,0.0,0.0,0.0,0.0,0.01759,0.00139,0.02779,0.01548,0.09562,0.04435,0.0,0.21073,0.0,0.0,2.07888,21.82543,0.71927,0.153,0.0,1.03323,0.64155,0.67973,0.00374,0.0,0.0,0.0,0.0,0.01729,0.0131,0.03162,0.0,0.00291,0.00187,0.0,0.0,0.25377,0.04442,0.0,0.0,0.09976,0.07992,0.14026,0.14743,0.06208,0.02819,0.05088,0.0,0.0,0.0,0.0,0.33804,0.0,0.0,0.05136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05894,0.02514,0.49924,0.02749,1.17174,0.0,0.0,0.0,0.0,0.11702,0.5194,0.0,0.0,0.0,0.01664,0.04225,0.0191,0.0,0.0,0.01974,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,0.0,0.32354,0.0,0.0,0.0,0.0,0.0,4.11629,0.10967,0.0,0.0,0.34615,0.46706,0.17424,0.7253,0.0,0.0,0.0,0.0,0.0,0.0,4.97001,1.16804,0.0,0.0,0.0,0.04121,0.0,0.0,0.02306,0.0,0.16125,0.13107,0.15541,0.0303,0.52139,2.98138,0.0,0.03349,0.04289,0.07519,0.0,0.0,0.0,0.21879,0.46989,0.0,0.0,0.0,0.07498,0.0,0.0,0.0,0.0,0.0,0.0,0.02528,0.06548,0.0,0.0,0.0,0.0,0.0,0.01505,0.0,9.358,0.0,0.35233,0.57558,0.0,0.46368,0.00682,0.00078,0.0,0.0,0.0,0.0,0.0,0.13048,0.07165,0.0,0.00711,0.0,0.0,0.01027,2.19648,0.02978,0.0,0.07269,0.05524,0.01531,2.34874,0.35091,0.0,1.05816,0.24092,0.0,0.38134,3.665,0.0,0.0,0.46973,0.4683,0.0,0.0,0.0,0.04159,0.1262,0.0,0.0,0.0,0.25791,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257,0.02452,1.73958,0.00199,0.01154,0.0,0.0,0.0,0.00302,0.00814,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18978,0.81509,0.01455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03276,0.00491,0.08239,0.04726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,0.0,0.0,0.06019,0.0,0.07373,0.00311,0.02581,0.1468,0.12339,0.00389,0.0,0.0,0.0055,0.0,0.0,0.02694,0.01821,0.0,0.43956,0.0,0.07187,0.0,0.0,0.10318,1.06731,0.00242,0.0,12.67904,0.0,0.0,0.0,0.00238,0.09034,0.00603,0.00574,0.0,0.0,0.1978,0.10322,1.38642,0.06433,0.00724,0.04156,0.0,0.02558,0.0,0.18872,2.70102,0.82359,0.0,0.0,0.51714,0.0,0.09262,0.0,0.0,0.00692,0.39398,0.0,0.00232,0.0,0.0,0.02472,0.0,0.0,0.0,0.01316,0.0,0.0,0.0,0.0,0.11458,0.06656,0.0,0.0,0.33463,11.05352,1.84795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08038,0.0,0.0,0.02645,0.13364,0.09436,0.64261,0.08983,0.0,0.30413,0.0,0.0,0.0,0.0,0.47107,0.6067,0.0,0.55197,1.87848,0.0,0.0,0.15018,0.00858,0.34946,0.0,0.08328,0.54156,1.04903
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.13065,0.02364,0.21491,0.40644,0.01956,0.1669,0.0,0.79753,0.0,0.06252,0.0,0.0,0.07625,0.50358,0.03054,0.28787,0.26773,0.0,0.0,0.0,0.0,0.03323,0.00624,0.0,0.0,0.0,0.0,1.58278,0.06458,0.96858,0.0,0.16342,0.20504,0.41318,1.09386,0.0,0.0,0.18494,0.01438,0.00618,0.94807,0.03624,0.71645,1.14435,0.41746,0.22705,0.63251,0.0,0.0,0.01755,0.0,0.04897,0.48382,0.3962,0.25095,0.1269,0.0345,0.65066,0.00205,0.06052,0.22734,0.17153,0.0,0.01045,0.0,1.1599,0.0,0.0,0.0,0.09962,0.0,0.16503,0.17689,0.18273,0.17291,0.77104,4.20869,0.42241,0.0065,0.06433,0.0,0.19091,0.0,0.05524,0.00774,1.63672,0.16325,4.50781,0.1546,0.58733,0.90938,0.34333,0.0,0.0,0.01891,0.02032,0.0,0.0351,0.02326,0.04667,0.02987,0.29358,0.5023,0.0435,0.0,0.0,0.12267,0.2502,0.12043,0.0,0.0,0.20197,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,0.13158,1.0506,0.01422,0.01753,0.0,0.0,0.02311,2.19462,0.0,0.07769,0.0,0.0,0.02178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.00341,0.12469,0.09984,0.12655,0.06133,0.0,0.0,0.01486,0.10734,0.02609,0.24154,0.0,0.14463,0.11124,0.03546,0.0,0.0,0.02668,0.0,0.00333,0.01944,0.02656,0.19574,0.07661,0.03888,0.0,0.0,0.03817,0.0,0.0,0.03495,0.04101,0.07007,0.19812,0.0,0.0299,0.0,0.03347,0.0,0.0,0.0,0.0,0.00505,0.02057,0.0,0.0,0.00551,0.0,0.03147,0.07479,0.0,0.01698,0.00401,1.30188,0.0,1.12175,0.03821,0.0294,0.11586,0.02381,1.28239,0.3164,0.03095,0.0,0.0,0.0,0.0,0.0,0.0,0.01629,0.28744,0.00225,0.19647,0.17754,0.0,0.0,0.0,0.16551,0.03964,0.0097,0.02331,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,0.07804,0.0,0.0,0.0,0.00404,0.01488,0.37283,0.01172,0.31931,0.00156,0.0,0.0,0.0,0.0,0.00618,0.11273,0.1135,0.0,0.10011,0.0,0.0,0.0,0.0,0.17999,0.94826,0.20703,0.0,0.71929,0.00762,0.0,0.0,0.0,0.0,0.0,0.0,0.03331,0.0,0.02321,0.0,0.12822,0.03064,0.00133,0.01471,0.17579,0.03412,0.03054,0.25848,0.0,0.0,0.0162,1.20867,0.31998,0.0,0.0,0.10275,0.07432,0.0,0.0,0.0,0.0,0.0,0.0,0.00126,0.0,0.05555,0.0082,0.0,0.00592,0.0,0.03325,0.0,0.0,0.0129,0.0,0.23621,0.16465,3.22886,0.18185,0.0,0.0,0.06655,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.0,0.0,0.03128,0.02975,0.00222,0.06371,0.0,0.0,0.03515,0.0,0.0,0.0,0.0,0.0,0.00327,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.04522,0.0,0.23535,1.4335,0.2821
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,0.2274,0.00818,0.0,0.0,0.0,0.0,0.0,0.53613,0.0,0.0878,0.31055,0.0323,0.02304,0.04091,0.0,0.26099,0.318,0.0,0.0,0.0,0.0,0.0,0.05849,0.0,0.0,0.0,0.0382,0.0,0.0,0.26972,0.15112,0.27362,0.29406,0.0,0.0,0.51545,0.08849,0.0,0.42877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042,0.0,0.01656,0.49123,0.0402,0.0,0.0,0.65483,0.0,0.0,0.0,0.0,0.15506,0.0,0.04951,0.40702,0.0,0.0,0.0,0.02692,0.0,0.05643,0.0,0.0,0.00894,0.0,0.0,0.02154,0.19146,0.0,0.0,0.55757,0.15341,0.0,0.07503,0.0019,0.00634,0.06642,0.0,0.03456,0.03845,0.21049,0.03145,0.30815,0.0,0.49362,0.23481,3.24595,0.01548,0.07616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10583,0.00582,0.0,0.0,0.62519,0.0,2.38658,6.99205
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,0.04574,0.01311,0.83434,0.51997,0.0083,0.10341,0.0,0.0,0.40223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764,1.1769,0.47281,0.0,0.0,0.04382,0.0,0.0,0.0,0.0,0.00176,0.0,0.12519,0.02426,0.0,0.0,0.0,0.0,0.0,0.05336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11755,0.00057,0.04011,0.00021,0.0,0.03657,0.02201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03481,0.0016,0.0,0.0,0.0,0.0,0.0,0.00157,0.0,0.0,0.0,0.0,0.0,0.00592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,0.07622,0.79875,0.0,0.0,0.01091,0.08924,0.10325,0.06025,0.0,0.52123,0.03325,0.02925,0.0269,0.04628,0.77422,0.4221,0.86992,0.03313,0.19312,0.03395,0.0,0.0,0.0,0.00136,0.0,0.05962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17084,0.0,0.0,0.0,0.09437,0.00875,0.54161,0.00562,1.1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.04346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00763,0.0,0.0,0.0,0.0,0.23134,0.18663,0.0,0.0,0.0,0.0,0.0,0.02412,0.0,0.02145,0.00203,0.0,0.01308,0.0,0.0,0.05711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843,0.0,0.0,0.0
